Command, Domain, Solver, Iteration Operation, Priority, SAT, Solution nº, Response Time(ms)
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 10, 199
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 11, 93
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 12, 260
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 13, 168
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 14, 168
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 15, 161
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 16, 122
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 17, 305
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 18, 171
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 19, 243
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 20, 320
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 21, 96
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 22, 172
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 23, 217
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 24, 269
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 25, 159
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 26, 234
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 27, 243
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 28, 232
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 29, 258
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, BOX, SAT, 30, 126
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, PARETO, SAT, 0, 129
Run two_diagnosis for 1 Patient, Fuzzy, z3, VAVG, PARETO, UNKNOWN, 1, timeout
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, PARETO, SAT, 0, 16382
Run same_diagnosis for 2 Patient, Fuzzy, z3, VAVG, PARETO, UNKNOWN, 1, timeout
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 0, 126
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 1, 46
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 2, 30
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 3, 26
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 4, 35
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 5, 26
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 6, 31
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 7, 24
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 8, 34
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 9, 28
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 10, 27
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 11, 39
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 12, 32
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 13, 37
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 14, 36
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 15, 30
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 16, 38
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 17, 30
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 18, 48
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 19, 42
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 20, 36
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 21, 31
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 22, 51
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 23, 23
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 24, 25
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 25, 46
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 26, 42
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 27, 55
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 28, 42
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 29, 52
Run two_diagnosis for 1 Patient, Fuzzy, z3, SAVG, None, SAT, 30, 32
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 0, 16367
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 1, 195
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 2, 80
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 3, 100
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 4, 93
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 5, 115
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 6, 110
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 7, 124
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 8, 108
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 9, 156
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 10, 124
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 11, 100
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 12, 109
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 13, 86
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 14, 127
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 15, 102
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 16, 149
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 17, 150
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 18, 113
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 19, 127
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 20, 166
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 21, 156
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 22, 164
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 23, 176
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 24, 204
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 25, 115
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 26, 69
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 27, 116
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 28, 112
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 29, 184
Run same_diagnosis for 2 Patient, Fuzzy, z3, SAVG, None, SAT, 30, 138
